id_field,crop_season,village,soil,area,tillage_system,CA_year,x24d,glypho,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,yield,tillage_ca,tillage_till,village_grouped,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
F2006070064,Y06_07,Antsahamamy,hillside,10.0,ca,Y1,N,N,2750.0,0.0,150.0,16.5,12.6,10.4,1307.7,1331.2,1680.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,12.6,0.0,10.4,0.0,1307.7,0.0,1331.2,0.0,16.5,0.0,10.0,16500.0,0.005999997818182611,150.0,351,1710079.29,272.25,100.0,21577.05,13077.0,0
F2006070065,Y06_07,Antsahamamy,hillside,10.0,ca,Y1,N,N,4000.0,72.0,150.0,49.62,49.7,6.5,1307.7,1331.2,1400.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,49.7,0.0,6.5,0.0,1307.7,0.0,1331.2,0.0,49.62,0.0,10.0,0.6891570950403466,0.012404996898750773,150.0,356,1710079.29,2462.1443999999997,100.0,64888.074,13077.0,0
F2006070066,Y06_07,Antsahamamy,hillside,15.0,ca,Y1,N,N,1666.7,33.3,100.0,26.318,12.6,10.4,1307.7,1331.2,1306.7,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,12.6,0.0,10.4,0.0,1307.7,0.0,1331.2,0.0,26.318,0.0,15.0,0.7903065973994776,0.015790474716220845,100.0,351,1710079.29,692.6371240000001,225.0,34416.0486,19615.5,0
F2006070067,Y06_07,Antsahamamy,lowland,50.3,till,Y0,N,N,0.0,0.0,19.9,2.189,0.0,393.7,1308.7,1331.2,1491.1,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,0.0,0.0,393.7,0.0,1308.7,0.0,1331.2,0.0,2.189,0.0,50.3,0.0,2189.0,2189.0,19.9,334,1712695.6900000002,4.791721,2530.0899999999997,2864.7443000000003,65827.61,0
F2006070068,Y06_07,Antsahamamy,hillside,20.0,till,Y0,N,N,0.0,30.0,125.0,27.55,44.7,6.0,1307.7,1331.2,2400.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,27.55,0.0,20.0,0.0,0.9183027232425586,27550.0,125.0,354,1710079.29,759.0025,400.0,36027.135,26154.0,0
F2006070069,Y06_07,Antsahamamy,hillside,6.0,ca,Y1,N,N,4166.7,66.7,100.0,41.682,44.7,6.0,1307.7,1331.2,2000.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,41.682,0.0,6.0,0.6249081722912699,0.01000359757035602,100.0,355,1710079.29,1737.3891240000003,36.0,54507.551400000004,7846.200000000001,0
F2006070070,Y06_07,Antsahamamy,hillside,15.0,till,Y0,N,N,1666.7,0.0,66.7,7.337,72.3,280.0,1263.0,1331.2,2333.3,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,72.3,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,7.337,0.0,15.0,0.0,7337.0,0.004402109316548079,66.7,363,1595169.0,53.831568999999995,225.0,9266.631,18945.0,0
F2006070071,Y06_07,Antsahamamy,lowland,10.0,till,Y0,Y,N,3500.0,50.0,100.0,34.0,63.7,103.5,1263.0,1331.2,3000.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,1,0,63.7,0.0,103.5,0.0,1263.0,0.0,1331.2,0.0,34.0,0.0,10.0,0.0,0.6799864002719946,0.009714282938776303,100.0,360,1595169.0,1156.0,100.0,42942.0,12630.0,0
F2006070072,Y06_07,Antsahamamy,hillside,36.0,till,Y0,N,N,4166.7,0.0,0.0,0.0,17.8,130.2,1312.5,1331.2,1611.1,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,17.8,0.0,130.2,0.0,1312.5,0.0,1331.2,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,346,1722656.25,0.0,1296.0,0.0,47250.0,0
F2006070073,Y06_07,Antsahamamy,hillside,50.0,till,Y0,N,N,4166.7,40.0,120.0,31.6,13.0,307.6,1308.7,1331.2,2800.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,13.0,0.0,307.6,0.0,1308.7,0.0,1331.2,0.0,31.6,0.0,50.0,0.0,0.7899802504937378,0.007583937508354932,120.0,338,1712695.6900000002,998.5600000000001,2500.0,41354.920000000006,65435.0,0
F2006070074,Y06_07,Antsahamamy,hillside,25.0,till,Y0,N,N,1666.7,0.0,0.0,0.0,66.7,280.0,1263.0,1331.2,1000.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,66.7,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,362,1595169.0,0.0,625.0,0.0,31575.0,0
F2006070075,Y06_07,Antsahamamy,lowland,4.0,till,Y0,N,N,3333.3,0.0,0.0,0.0,66.7,280.0,1263.0,1331.2,3500.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,66.7,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,362,1595169.0,0.0,16.0,0.0,5052.0,0
F2006070076,Y06_07,Antsahamamy,lowland,26.9,till,Y0,Y,N,1666.7,0.0,0.0,0.0,49.5,6.0,1307.7,1331.2,1172.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,1,0,49.5,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,352,1710079.29,0.0,723.6099999999999,0.0,35177.13,0
F2006070077,Y06_07,Antsahamamy,lowland,10.0,till,Y0,N,N,2083.3,45.0,120.0,33.9,66.6,294.1,1245.5,1331.2,2500.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,66.6,0.0,294.1,0.0,1245.5,0.0,1331.2,0.0,33.9,0.0,10.0,0.0,0.7533165929646007,0.0162722525453595,120.0,2,1551270.25,1149.2099999999998,100.0,42222.45,12455.0,0
F2006070078,Y06_07,Antsahamamy,hillside,18.0,till,Y0,N,N,5555.6,0.0,0.0,0.0,17.8,88.8,1307.7,1331.2,694.4,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,17.8,0.0,88.8,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,349,1710079.29,0.0,324.0,0.0,23538.600000000002,0
F2006070079,Y06_07,Antsahamamy,lowland,100.0,till,Y0,N,N,3000.0,0.0,60.0,6.6,62.2,15.4,1299.9,1331.2,4000.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,62.2,0.0,15.4,0.0,1299.9,0.0,1331.2,0.0,6.6,0.0,100.0,0.0,6599.999999999999,0.002199999266666911,60.0,359,1689740.0100000002,43.559999999999995,10000.0,8579.34,129990.00000000001,0
F2006070080,Y06_07,Antsahamamy,hillside,13.6,till,Y0,N,N,3676.5,0.0,0.0,0.0,49.5,6.0,1307.7,1331.2,477.9,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,49.5,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,352,1710079.29,0.0,184.95999999999998,0.0,17784.72,0
F2006070081,Y06_07,Antsahamamy,lowland,10.8,till,Y0,N,N,4651.2,0.0,27.9,3.069,103.5,294.1,1258.0,1331.2,1302.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,103.5,0.0,294.1,0.0,1258.0,0.0,1331.2,0.0,3.069,0.0,10.8,0.0,3069.0,0.0006598295795000044,27.9,1,1582564.0,9.418761,116.64000000000001,3860.802,13586.400000000001,0
F2006070082,Y06_07,Antsahamamy,hillside,11.0,ca,Y1,Y,Y,4166.7,0.0,0.0,0.0,66.7,280.0,1263.0,1331.2,3272.7,True,False,Antsahamamy,False,False,False,False,True,True,False,1,1,1,0.0,66.7,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,0.0,0.0,11.0,0.0,0.0,0.0,362,1595169.0,0.0,121.0,0.0,13893.0,0
F2006070083,Y06_07,Antsahamamy,hillside,20.0,till,Y0,N,N,0.0,70.0,150.0,48.7,17.8,88.8,1307.7,1331.2,2450.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,17.8,0.0,88.8,0.0,1307.7,0.0,1331.2,0.0,48.7,0.0,20.0,0.0,0.695704347080756,48700.0,150.0,349,1710079.29,2371.69,400.0,63684.990000000005,26154.0,0
F2006070084,Y06_07,Antsahamamy,hillside,5.0,till,Y0,N,N,3125.0,0.0,40.0,4.4,65.2,225.5,1263.0,1331.2,1400.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,65.2,0.0,225.5,0.0,1263.0,0.0,1331.2,0.0,4.4,0.0,5.0,0.0,4400.0,0.0014079995494401443,40.0,361,1595169.0,19.360000000000003,25.0,5557.200000000001,6315.0,0
F2006070085,Y06_07,Antsahamamy,hillside,30.0,ca,Y1,N,N,3928.6,66.7,166.7,49.019,17.8,120.8,1307.7,1331.2,1280.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,17.8,0.0,120.8,0.0,1307.7,0.0,1331.2,0.0,49.019,0.0,30.0,0.7349065231405825,0.012477469715046144,166.7,347,1710079.29,2402.862361,900.0,64102.1463,39231.0,0
F2006070086,Y06_07,Antsahamamy,hillside,19.0,till,Y0,N,N,3125.0,0.0,52.6,5.786,69.1,294.1,1244.0,1331.2,1621.1,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,69.1,0.0,294.1,0.0,1244.0,0.0,1331.2,0.0,5.786,0.0,19.0,0.0,5785.999999999999,0.0018515194075137892,52.6,3,1547536.0,33.477796,361.0,7197.784,23636.0,0
F2006070087,Y06_07,Antsahamamy,hillside,15.0,till,Y0,N,N,3000.0,60.0,33.3,31.263,44.7,6.0,1307.7,1331.2,3266.7,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,31.263,0.0,15.0,0.0,0.5210413159780671,0.010420996526334492,33.3,354,1710079.29,977.3751690000001,225.0,40882.625100000005,19615.5,0
F2006070088,Y06_07,Antsahamamy,hillside,12.3,ca,Y1,N,N,8116.9,40.6,32.5,22.251,49.7,8.0,1307.7,1331.2,1704.5,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,49.7,0.0,8.0,0.0,1307.7,0.0,1331.2,0.0,22.251,0.0,12.3,0.5480406886529889,0.0027413171603300327,32.5,357,1710079.29,495.1070010000001,151.29000000000002,29097.632700000002,16084.710000000001,0
F2006070089,Y06_07,Antsahamamy,lowland,15.0,till,Y0,N,N,4166.7,0.0,100.0,11.0,77.0,294.1,1241.0,1331.2,700.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,77.0,0.0,294.1,0.0,1241.0,0.0,1331.2,0.0,11.0,0.0,15.0,0.0,11000.0,0.002639978246579248,100.0,5,1540081.0,121.0,225.0,13651.0,18615.0,0
F2006070090,Y06_07,Antsahamamy,hillside,6.0,till,Y0,N,N,4166.7,0.0,50.0,5.5,17.8,179.0,1325.5,1331.2,700.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,17.8,0.0,179.0,0.0,1325.5,0.0,1331.2,0.0,5.5,0.0,6.0,0.0,5500.0,0.001319989123289624,50.0,342,1756950.25,30.25,36.0,7290.25,7953.0,0
F2006070091,Y06_07,Antsahamamy,lowland,16.1,till,Y0,N,N,4664.2,0.0,0.0,0.0,17.8,305.6,1323.0,1331.2,3482.6,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,17.8,0.0,305.6,0.0,1323.0,0.0,1331.2,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,340,1750329.0,0.0,259.21000000000004,0.0,21300.300000000003,0
F2006070092,Y06_07,Antsahamamy,hillside,35.0,ca,Y1,N,N,1666.7,57.1,142.9,41.985,49.5,6.0,1307.7,1331.2,1700.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,49.5,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,41.985,0.0,35.0,0.7352760897357314,0.025190481076089833,142.9,352,1710079.29,1762.740225,1225.0,54903.7845,45769.5,0
F2006070093,Y06_07,Antsahamamy,lowland,11.0,till,Y0,N,N,4545.5,0.0,0.0,0.0,49.5,6.0,1307.7,1331.2,2163.6,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,49.5,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,352,1710079.29,0.0,121.0,0.0,14384.7,0
F2006070094,Y06_07,Antsahamamy,hillside,12.0,till,Y0,N,N,2083.3,100.0,0.0,46.0,72.3,280.0,1263.0,1331.2,1841.7,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,72.3,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,46.0,0.0,12.0,0.0,0.45999540004599954,0.022080342686918497,0.0,363,1595169.0,2116.0,144.0,58098.0,15156.0,0
F2006070095,Y06_07,Antsahamamy,hillside,25.0,till,Y0,N,N,3500.0,0.0,0.0,0.0,62.2,15.4,1299.9,1331.2,2000.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,62.2,0.0,15.4,0.0,1299.9,0.0,1331.2,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,359,1689740.0100000002,0.0,625.0,0.0,32497.500000000004,0
F2006070096,Y06_07,Antsahamamy,lowland,10.0,till,Y0,N,N,3125.0,30.0,50.0,19.3,62.2,15.4,1299.9,1331.2,2000.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,62.2,0.0,15.4,0.0,1299.9,0.0,1331.2,0.0,19.3,0.0,10.0,0.0,0.6433118896036799,0.006175998023680632,50.0,359,1689740.0100000002,372.49,100.0,25088.070000000003,12999.0,0
F2006070097,Y06_07,Antsahamamy,lowland,32.0,till,Y0,N,N,0.0,15.6,31.3,10.619,69.1,294.1,1244.0,1331.2,1500.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,69.1,0.0,294.1,0.0,1244.0,0.0,1331.2,0.0,10.619,0.0,32.0,0.0,0.680661496057945,10619.0,31.3,3,1547536.0,112.763161,1024.0,13210.036,39808.0,0
F2006070098,Y06_07,Antsahamamy,lowland,10.0,till,Y0,N,N,4166.7,0.0,0.0,0.0,66.6,294.1,1245.5,1331.2,1500.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,66.6,0.0,294.1,0.0,1245.5,0.0,1331.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2,1551270.25,0.0,100.0,0.0,12455.0,0
F2006070099,Y06_07,Antsahamamy,lowland,10.0,till,Y0,N,N,2750.0,0.0,0.0,0.0,111.3,280.0,1258.0,1331.2,2000.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,111.3,0.0,280.0,0.0,1258.0,0.0,1331.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,364,1582564.0,0.0,100.0,0.0,12580.0,0
F2006070100,Y06_07,Antsahamamy,lowland,4.0,till,Y0,N,N,3571.4,75.0,150.0,51.0,44.7,6.0,1307.7,1331.2,2250.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,51.0,0.0,4.0,0.0,0.6799909334542206,0.01428011024245107,150.0,354,1710079.29,2601.0,16.0,66692.7,5230.8,0
F2006070102,Y06_07,Antsahamamy,lowland,22.0,till,Y0,Y,Y,3500.0,68.2,136.4,46.376,44.7,6.0,1307.7,1331.2,1418.2,False,True,Antsahamamy,False,False,False,False,True,False,True,0,1,1,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,46.376,0.0,22.0,0.0,0.6799900294717085,0.013250281928490875,136.4,354,1710079.29,2150.7333759999997,484.0,60645.8952,28769.4,0
F2006070103,Y06_07,Antsahamamy,lowland,11.0,till,Y0,N,N,3333.3,63.6,145.5,45.261,17.8,88.8,1307.7,1331.2,3600.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,17.8,0.0,88.8,0.0,1307.7,0.0,1331.2,0.0,45.261,0.0,11.0,0.0,0.7116397540919168,0.013578431710787594,145.5,349,1710079.29,2048.558121,121.0,59187.809700000005,14384.7,0
F2006070104,Y06_07,Antsahamamy,lowland,7.5,till,Y0,N,N,1666.7,66.7,146.7,46.819,25.6,52.5,1307.7,1331.2,2300.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,25.6,0.0,52.5,0.0,1307.7,0.0,1331.2,0.0,46.819,0.0,7.5,0.0,0.7019235093926628,0.028090821329080622,146.7,350,1710079.29,2192.0187610000003,56.25,61225.206300000005,9807.75,0
F2006070105,Y06_07,Antsahamamy,hillside,28.0,ca,Y1,N,N,0.0,89.3,178.6,60.724,17.8,120.8,1307.7,1331.2,2571.4,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,17.8,0.0,120.8,0.0,1307.7,0.0,1331.2,0.0,60.724,0.0,28.0,0.6799923853036359,60723.99999999999,178.6,347,1710079.29,3687.4041759999996,784.0,79408.7748,36615.6,0
F2006070106,Y06_07,Antsahamamy,hillside,28.0,ca,Y1,N,N,3000.0,89.3,178.6,60.724,17.8,120.8,1307.7,1331.2,2571.4,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,17.8,0.0,120.8,0.0,1307.7,0.0,1331.2,0.0,60.724,0.0,28.0,0.6799923853036359,0.02024132658622447,178.6,347,1710079.29,3687.4041759999996,784.0,79408.7748,36615.6,0
F2006070107,Y06_07,Antsahamamy,hillside,20.0,ca,Y1,N,N,0.0,0.0,175.0,19.25,77.0,292.1,1196.4,1331.2,2000.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,77.0,0.0,292.1,0.0,1196.4,0.0,1331.2,0.0,19.25,0.0,20.0,19250.0,19250.0,175.0,7,1431372.9600000002,370.5625,400.0,23030.7,23928.0,0
F2006070108,Y06_07,Ambohimiarina,lowland,10.0,till,Y0,Y,N,1666.7,70.0,40.0,36.6,29.6,181.4,1143.3,1288.7,3080.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,29.6,0.0,181.4,0.0,1143.3,0.0,1288.7,0.0,36.6,0.0,10.0,0.0,0.5228496735760918,0.021959547633318754,40.0,339,1307134.89,1339.5600000000002,100.0,41844.78,11433.0,0
F2006070109,Y06_07,Ambohimiarina,lowland,9.0,till,Y0,Y,N,3500.0,55.6,33.3,29.239,28.2,210.0,1144.3,1288.7,3166.7,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,28.2,0.0,210.0,0.0,1144.3,0.0,1288.7,0.0,29.239,0.0,9.0,0.0,0.525871836837467,0.00835399761314354,33.3,340,1309422.49,854.919121,81.0,33458.1877,10298.699999999999,0
F2006070110,Y06_07,Ambohimiarina,lowland,13.0,till,Y0,N,N,1666.7,0.0,230.8,25.388,124.4,179.6,1108.3,1288.7,1038.5,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,124.4,0.0,179.6,0.0,1108.3,0.0,1288.7,0.0,25.388,0.0,13.0,0.0,25388.0,0.015232486210784059,230.8,331,1228328.89,644.5505440000001,169.0,28137.5204,14407.9,0
F2006070111,Y06_07,Ambohimiarina,lowland,50.0,till,Y0,Y,N,3333.3,30.0,0.0,13.8,62.8,214.7,1089.3,1288.7,1796.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,62.8,0.0,214.7,0.0,1089.3,0.0,1288.7,0.0,13.8,0.0,50.0,0.0,0.45998466717776076,0.004140040158389536,0.0,361,1186574.49,190.44000000000003,2500.0,15032.34,54465.0,0
F2006070112,Y06_07,Ambohimiarina,hillside,6.5,till,Y0,N,N,3225.8,0.0,76.9,8.459,6.2,142.0,1132.1,1288.7,4276.9,False,True,Ambohimiarina,True,False,False,False,False,True,False,0,0,0,6.2,0.0,142.0,0.0,1132.1,0.0,1288.7,0.0,8.459,0.0,6.5,0.0,8459.0,0.002622294431677589,76.9,350,1281650.4099999997,71.55468099999999,42.25,9576.433899999998,7358.65,0
F2006070113,Y06_07,Ambohimiarina,lowland,10.0,till,Y0,Y,N,0.0,40.0,100.0,29.4,124.4,189.0,1106.9,1288.7,3560.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,124.4,0.0,189.0,0.0,1106.9,0.0,1288.7,0.0,29.4,0.0,10.0,0.0,0.7349816254593635,29399.999999999996,100.0,332,1225227.61,864.3599999999999,100.0,32542.86,11069.0,0
F2006070114,Y06_07,Ambohimiarina,lowland,6.0,till,Y0,Y,N,0.0,50.0,0.0,23.0,176.6,239.7,1078.7,1288.7,1800.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,176.6,0.0,239.7,0.0,1078.7,0.0,1288.7,0.0,23.0,0.0,6.0,0.0,0.45999080018399635,23000.0,0.0,3,1163593.6900000002,529.0,36.0,24810.100000000002,6472.200000000001,0
F2006070115,Y06_07,Ambohimiarina,lowland,5.0,ca,Y1,N,N,1666.7,40.0,0.0,18.4,30.8,137.6,1091.3,1288.7,3280.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,0,0,0.0,30.8,0.0,137.6,0.0,1091.3,0.0,1288.7,0.0,18.4,0.0,5.0,0.45998850028749283,0.011039772580684837,0.0,338,1190935.69,338.55999999999995,25.0,20079.92,5456.5,0
F2006070116,Y06_07,Ambohimiarina,lowland,15.0,ca,Y1,Y,N,0.0,33.3,66.7,22.655,28.2,210.0,1144.3,1288.7,3500.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,0,0.0,28.2,0.0,210.0,0.0,1144.3,0.0,1288.7,0.0,22.655,0.0,15.0,0.6803099006035856,22655.0,66.7,340,1309422.49,513.2490250000001,225.0,25924.1165,17164.5,0
F2006070117,Y06_07,Ambohimiarina,lowland,3.5,till,Y0,N,N,2083.3,57.1,0.0,26.266,13.2,122.0,1132.3,1288.7,2342.9,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,13.2,0.0,122.0,0.0,1132.3,0.0,1288.7,0.0,26.266,0.0,3.5,0.0,0.45999194409905253,0.01260787567423046,0.0,349,1282103.2899999998,689.902756,12.25,29740.991799999996,3963.0499999999997,0
F2006070118,Y06_07,Ambohimiarina,lowland,10.0,ca,Y1,Y,N,3225.8,50.0,0.0,23.0,28.2,210.0,1144.3,1288.7,3800.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,0,0.0,28.2,0.0,210.0,0.0,1144.3,0.0,1288.7,0.0,23.0,0.0,10.0,0.45999080018399635,0.007130012049720363,0.0,340,1309422.49,529.0,100.0,26318.899999999998,11443.0,0
F2006070119,Y06_07,Ambohimiarina,lowland,10.0,till,Y0,Y,N,3225.8,60.0,0.0,27.6,28.2,210.0,1144.3,1288.7,1780.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,28.2,0.0,210.0,0.0,1144.3,0.0,1288.7,0.0,27.6,0.0,10.0,0.0,0.459992333461109,0.008556014459664436,0.0,340,1309422.49,761.7600000000001,100.0,31582.68,11443.0,0
F2006070120,Y06_07,Ambohimiarina,lowland,10.0,till,Y0,Y,N,3500.0,50.0,0.0,23.0,28.4,146.4,1144.9,1288.7,2480.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,28.4,0.0,146.4,0.0,1144.9,0.0,1288.7,0.0,23.0,0.0,10.0,0.0,0.45999080018399635,0.006571426693878087,0.0,342,1310796.0100000002,529.0,100.0,26332.7,11449.0,0
F2006070121,Y06_07,Ambohimiarina,lowland,17.4,till,Y0,Y,N,0.0,57.5,114.9,39.089,66.6,173.4,1106.3,1288.7,3316.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,66.6,0.0,173.4,0.0,1106.3,0.0,1288.7,0.0,39.089,0.0,17.4,0.0,0.6797968730978592,39089.0,114.9,336,1223899.69,1527.949921,302.75999999999993,43244.16069999999,19249.62,0
F2006070122,Y06_07,Ambohimiarina,lowland,13.5,till,Y0,Y,Y,2083.3,74.1,111.1,46.307,13.2,132.4,1132.7,1288.7,3074.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,13.2,0.0,132.4,0.0,1132.7,0.0,1288.7,0.0,46.307,0.0,13.5,0.0,0.6249173425459845,0.022227704973981192,111.1,346,1283009.29,2144.3382490000004,182.25,52451.9389,15291.45,0
F2006070123,Y06_07,Ambohimiarina,lowland,6.6,till,Y0,N,N,3500.0,30.3,0.0,13.938,13.2,122.0,1132.3,1288.7,1166.7,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,13.2,0.0,122.0,0.0,1132.3,0.0,1288.7,0.0,13.938,0.0,6.6,0.0,0.45998481898287186,0.003982284576490121,0.0,349,1282103.2899999998,194.26784400000003,43.559999999999995,15781.9974,7473.179999999999,0
F2006070124,Y06_07,Ambohimiarina,lowland,3.5,till,Y0,Y,N,0.0,120.0,200.0,77.2,28.4,148.2,1137.1,1288.7,3942.9,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,28.4,0.0,148.2,0.0,1137.1,0.0,1288.7,0.0,77.2,0.0,3.5,0.0,0.6433279722668978,77200.0,200.0,343,1292996.4099999997,5959.84,12.25,87784.12,3979.8499999999995,0
F2006070125,Y06_07,Ambohimiarina,lowland,6.4,till,Y0,Y,N,0.0,62.5,78.1,37.341,13.2,135.2,1132.5,1288.7,2718.8,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,13.2,0.0,135.2,0.0,1132.5,0.0,1288.7,0.0,37.341,0.0,6.4,0.0,0.5974464408569463,37341.0,78.1,345,1282556.25,1394.350281,40.96000000000001,42288.6825,7248.0,0
F2006070126,Y06_07,Ambohimiarina,lowland,6.3,till,Y0,Y,N,3333.3,121.4,200.0,77.844,43.8,43.5,1132.1,1288.7,3111.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,43.8,0.0,43.5,0.0,1132.1,0.0,1288.7,0.0,77.844,0.0,6.3,0.0,0.6412138285516593,0.02335342652823732,200.0,356,1281650.4099999997,6059.688335999999,39.69,88127.19239999999,7132.23,0
F2006070127,Y06_07,Ambohimiarina,lowland,8.5,till,Y0,Y,N,3000.0,47.1,0.0,21.666,117.0,234.0,1171.3,1288.7,1611.8,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,117.0,0.0,234.0,0.0,1171.3,0.0,1288.7,0.0,21.666,0.0,8.5,0.0,0.4599902337529989,0.007221997592667469,0.0,328,1371943.69,469.41555600000004,72.25,25377.3858,9956.05,0
